sentence,label
Can you explain why my annual leave application was converted into emergency leave?,2174
What caused my applied leave to be categorized as emergency leave?,2174
Why did my leave application status change to emergency leave?,2174
What situation or criteria lead to annual leave turning into emergency leave?,2174
How can I ensure that my leave request isn't categorized as emergency leave?,2174
What information or circumstances trigger the conversion of leave to emergency leave?,2174
When does the system consider a leave request as emergency leave?,2174
What factors or conditions cause leave requests to be labeled as emergency leave?,2174
why my applied leave show as EL,2174
how can I apply EL,2174
explain Emergency Leave,2174
why my annual leave application diverted to EL?,2174
why my AL turned to EL?,2174
why my annual leave consider as EL,2174
Why is my applied leave showing as EL in the system?,2174
Can you explain why my annual leave request was changed to EL?,2174
what is the reason of my annual leave become EL?,2174
why annual leave converted to EL?,2174
Can you help me understand why my leave request has been categorized as EL?,2174
My annual leave application was diverted to EL; can you explain the reason?,2174
What criteria are used to classify a leave request as EL?,2174
How does the system determine when to categorize leave as EL?,2174
"I submitted an annual leave request, but it was processed as EL. Why did this happen?",2174
Is there a specific process for requesting EL instead of other types of leave?,2174
Why was my annual leave request automatically converted into EL?,2174
Can you clarify the difference between annual leave and EL in the system?,2174
What should I do if I want to request EL specifically?,2174
Is there a way to change an EL request back to annual leave if it was categorized incorrectly?,2174
Why was my leave application changed to EL?,2174
What caused my applied leave to be classified as EL?,2174
Can you explain the criteria for converting leave requests into EL?,2174
How does the system determine when to categorize leave as EL?,2174
"I submitted annual leave, but it's marked as EL. What's the reason?",2174
Why did my annual leave request get automatically converted to EL?,2174
What factors lead to a leave request being processed as EL?,2174
Is there a specific policy causing the annual leave diverted to EL?,2174
Why did my leave application status change to EL?,2174
Can you clarify the reason of annual leave converted to EL?,2174
What should I do if I want to request EL instead of other types?,2174
Is there a way to revert an EL request to annual leave?,2174
How can I ensure that my leave request isn't categorized as EL?,2174
What information or circumstances trigger the conversion of leave to EL?,2174
When does the system consider a leave request as EL?,2174
what situation will cause annual leave turns to EL?,2174
What steps can I take to prevent my leave request from being marked as EL?,2174
Are there specific conditions that lead to leave requests being labeled as EL?,2174
